ISIN,fyear,BEME,OP,INV
NL0006294290,2013,0.2369,0.5862,0.025
NL0006327322,1990,0.9397,0.3655,-0.2549
NL0006327322,1991,1.5526,0.216,0.0531
NL0006327322,1992,2.2348,-0.0731,-0.1598
NL0006327322,1993,1.567,0.1395,0.0268
NL0006327322,1994,1.5153,0.151,0.0775
NL0006327322,1995,1.4572,0.1691,0.5808
NL0006327322,1996,1.2974,-0.0765,-0.1676
NL0006327322,1998,0.0445,-0.8772,-0.4598
NL0006327322,1999,0.029,0.221,0.0525
NL0006327322,2005,1.251,0.0818,0.1718
NL0006327322,2006,0.4988,0.0802,1.2133
NL0006327322,2007,0.8237,0.04,0.1105
NL0009103530,1992,0.9679,0.3021,-0.0619
NL0009103530,1993,0.5839,0.2905,0.013
NL0009103530,1994,0.7175,0.3045,0.1549
NL0009103530,1995,0.7674,0.3528,0.0141
NL0009103530,1996,0.6299,0.3486,0.0141
NL0009103530,1997,0.5477,0.3089,-0.0292
NL0009103530,1998,0.5781,0.3453,-0.0277
NL0009103530,1999,0.6075,0.4627,0.1344
NL0009103530,2000,0.4451,0.5275,0.0632
NL0009103530,2001,0.4662,0.4297,0.2657
NL0009103530,2002,0.7156,0.3594,0.1539
NL0009103530,2003,0.7324,0.3937,0.0429
NL0009103530,2004,0.6382,0.3404,0.0503
NL0009103530,2005,0.4835,0.3197,0.0996
NL0009103530,2006,0.3648,0.3237,0.0666
NL0009103530,2007,0.4975,0.2801,0.1213
NL0009103530,2008,0.6557,0.3928,-0.0402
NL0009103530,2009,0.5706,0.3158,0.0207
NL0009103530,2010,0.5887,0.3208,0.0529
NL0009103530,2011,0.7675,0.3026,0.1546
NL0009169515,1990,1.752,0.8224,0.0627
NL0009169515,1991,2.2448,0.8327,-0.0274
NL0009169515,1992,3.0569,0.8696,0.6357
NL0009169515,1993,3.5243,1.1809,1.98
NL0009169515,1994,1.4876,1.0589,0.015
NL0009169515,1995,1.5087,1.0562,0.0228
NL0009169515,1996,0.8532,1.1452,-0.047
NL0009169515,1997,1.159,1.0926,0.1547
NL0009169515,1998,0.8885,0.9804,0.2981
NL0009169515,1999,1.2824,0.9337,0.044
NL0009169515,2000,1.0485,0.8518,-0.0168
NL0009169515,2001,1.3446,0.7847,0.0184
NL0009169515,2002,2.2521,0.7697,-0.0787
NL0009169515,2003,1.7366,0.6718,-0.1218
NL0009169515,2004,1.292,0.6747,-0.0101
NL0009169515,2005,0.883,0.707,-0.0401
NL0009169515,2006,1.0319,0.6435,-0.0543
NL0009169515,2007,1.3235,0.5325,-0.0668
NL0009169515,2008,2.3718,0.5199,-0.0499
NL0009169515,2009,2.9547,0.4946,-0.1096
NL0009169515,2010,1.5398,0.6666,-0.1502
NL0009169515,2011,2.4935,0.7124,-0.0508
NL0009169515,2012,1.7611,1.6467,-0.2148
NL0009169515,2013,2.2226,0.7416,-0.1002
NL0009169515,2014,2.2938,0.7045,-0.1177
NL0009197771,1999,0.0822,0.9848,1.5032
NL0009197771,2000,0.1791,0.6769,0.1103
NL0009197771,2001,0.2077,0.6782,0.294
NL0009197771,2002,0.3983,0.2881,-0.1468
NL0009197771,2003,0.2772,-0.0861,-0.4277
NL0009197771,2004,0.1991,0.0387,0.0755
NL0009197771,2005,0.2248,0.2031,0.9024
NL0009197771,2006,0.3369,0.1506,1.5916
NL0009197771,2007,0.4131,0.2203,0.3858
NL0009197771,2008,0.6917,0.1453,-0.2255
NL0009197771,2009,0.5227,-0.2811,-0.2459
NL0009197771,2010,0.2853,-0.2485,-0.2083
NL0009197771,2011,0.7683,-0.0552,0.7358
NL0009197771,2012,0.5067,0.0893,0.1926
NL0009197771,2013,0.537,0.1067,0.1298
NL0009197771,2014,0.5915,0.1089,0.4822
NL0009197771,2015,0.6161,0.1655,0.0915
NL0009197771,2016,0.693,0.1761,-0.0914
NL0009197771,2017,0.7016,0.1053,0.1507
NL0009197771,2018,1.0288,0.156,-0.0841
NL0009269109,1993,1.0333,0.3584,-0.0677
NL0009269109,1994,0.8343,0.3982,0.1765
NL0009269109,1995,0.5851,0.4547,0.179
NL0009269109,1996,0.4346,0.4572,0.2764
NL0009269109,1997,0.2889,0.4725,0.1853
NL0009269109,1998,0.5324,0.3921,0.2549
NL0009269109,1999,0.5566,0.4663,0.2084
NL0009269109,2000,0.5234,0.4812,0.2842
NL0009269109,2001,0.8099,0.3885,0.7955
NL0009269109,2002,1.3864,0.3164,0.2597
NL0009269109,2003,1.1768,0.2793,0.0879
NL0009269109,2004,1.0089,0.312,0.0558
NL0009269109,2005,0.4891,0.413,0.2056
NL0009269109,2006,0.485,0.3253,0.1169
NL0009269109,2007,0.7804,0.2895,0.0355
NL0009269109,2008,4.8033,0.1003,0.0068
NL0009269109,2009,2.1202,0.184,-0.1639
NL0009269109,2010,1.8804,0.2203,-0.1372
NL0009269109,2011,3.1172,0.1827,-0.0297
NL0009269109,2012,2.6925,-0.1156,-0.1088
NL0009269109,2013,1.5436,0.1087,-0.0483
NL0009269109,2014,1.3612,-0.0901,-0.1045
NL0009269109,2015,1.38,0.016,-0.0159
NL0009269109,2016,0.9525,-0.6688,-0.1144
NL0009269109,2017,0.6398,0.2344,-0.2779
NL0009269109,2018,0.6642,0.3369,-0.001
NL0009269109,2019,0.9091,0.5942,0.1705
NL0009272137,2009,1.0469,0.1775,0.0662
NL0009272137,2010,1.0523,0.1751,0.0332
NL0009272137,2011,1.2075,0.158,0.0274
NL0009272137,2012,1.3885,0.1073,-0.2347
NL0009272137,2013,1.6586,0.0863,-0.0723
NL0009272137,2014,1.5095,0.0251,-0.0944
NL0009272137,2015,0.6343,-0.2236,0.0114
NL0009294552,2009,1.2775,0.186,0.0465
NL0009294552,2010,1.7013,0.3923,0.0491
NL0009294552,2011,1.6844,0.0845,0.075
NL0009294552,2012,0.6216,-0.7852,0.0578
NL0009294552,2013,0.6487,0.683,-0.0391
NL0009294552,2014,0.5954,0.5681,0.1608
NL0009294552,2015,1.7081,0.4,-0.1667
NL0009312842,1999,0.1931,0.3636,1.4282
NL0009312842,2000,0.0571,2.4151,0.2886
NL0009312842,2001,0.8559,0.3781,1.4722
NL0009312842,2002,1.2391,0.4736,-0.0111
NL0009312842,2003,1.2991,0.4216,-0.0352
NL0009312842,2004,0.6624,0.4118,-0.3537
NL0009391242,1997,0.3817,0.6029,0.654
NL0009391242,2004,0.9833,0.3228,0.0342
NL0009391242,2005,0.6195,0.4571,0.3152
NL0009391242,2006,0.5371,0.4989,0.0488
NL0009391242,2010,1.2329,0.3118,0.525
NL0009391242,2011,1.2483,0.3657,1.0181
NL0009391242,2012,1.1069,0.4496,0.1547
NL0009391242,2013,1.0901,0.4558,-0.02
NL0009391242,2014,0.9226,0.3225,-0.0748
NL0009391242,2015,1.0363,0.3181,0.5199
NL0009391242,2016,0.8881,0.377,0.002
NL0009391242,2017,0.7429,0.3614,0.1597
NL0009391242,2018,0.685,0.3645,0.1979
NL0009391242,2019,0.6685,0.4764,0.2828
NL0009412683,2006,0.364,0.5695,-0.0884
NL0009412683,2007,0.6634,0.5461,0.0206
NL0009412683,2008,2.2719,0.4956,-0.0787
NL0009412683,2009,0.9079,0.243,-0.045
NL0009412683,2010,1.1446,0.2231,0.0359
NL0009412683,2011,1.3501,0.2098,-0.0096
NL0009432491,1999,0.8053,0.49,0.1496
NL0009432491,2000,0.8995,0.5034,0.133
NL0009432491,2001,1.1593,0.5432,0.1665
NL0009432491,2002,0.7756,0.6363,-0.5404
NL0009432491,2003,0.675,0.5437,-0.1258
NL0009432491,2004,0.6385,0.4725,-0.108
NL0009432491,2005,0.4012,0.4638,0.1065
NL0009432491,2006,0.3278,0.4903,0.0462
NL0009432491,2007,0.3655,0.4769,0.1763
NL0009432491,2008,0.6129,0.4648,0.2414
NL0009432491,2009,0.3911,0.4053,0.1913
NL0009432491,2010,0.3608,0.3997,0.2218
NL0009432491,2011,0.369,0.3607,0.1006
NL0009432491,2012,0.3032,0.4056,0.185
NL0009432491,2013,0.3664,0.4171,-0.0371
NL0009432491,2014,0.3501,0.4588,0.1151
NL0009432491,2015,0.4342,0.4103,0.0238
NL0009432491,2016,0.4542,0.3532,0.0151
NL0009432491,2017,0.5686,0.3388,-0.082
NL0009432491,2018,0.5683,0.3111,0.0778
NL0009432491,2019,0.5176,0.2799,0.1517
NL0009508720,2006,5.3157,0.0856,0.7876
NL0009508720,2007,4.7591,0.1132,0.2871
NL0009508720,2008,21.705,0.1426,0.1576
NL0009508720,2009,11.5388,0.23,-0.3251
NL0009508720,2010,7.0975,0.1175,0.4937
NL0009508720,2011,7.5314,0.1497,0.1317
NL0009739416,1998,0.1581,0.4514,0.0535
NL0009739416,1999,0.1725,0.4665,0.197
NL0009739416,2000,0.2137,0.5546,0.1991
NL0009739416,2001,0.195,0.6662,0.0846
NL0009739416,2002,0.3505,0.6701,-0.0247
NL0009739416,2003,0.326,0.5955,-0.0231
NL0009739416,2004,0.2697,0.7655,0.023
NL0009739416,2005,0.2726,0.4935,0.0407
NL0009739416,2006,0.1344,0.8285,-0.2572
NL0009739416,2007,0.1527,0.8769,0.1288
NL0009739416,2008,0.3761,0.7772,0.0142
NL0009739416,2009,0.2781,0.5924,0.0691
NL0009739416,2010,0.3673,0.2762,0.0876
NL0009739416,2011,0.7471,0.8114,-0.4951
NL0009739416,2012,1.166,0.4041,0.1306
NL0009739416,2017,0.0319,1.5224,0.0806
NL0009739416,2018,0.0404,1.5113,-0.2043
NL0009767532,1998,0.6144,0.5196,0.077
NL0009767532,1999,0.7446,0.4212,0.1605
NL0009767532,2000,0.9027,0.5102,0.2293
NL0009767532,2001,1.0206,0.3979,0.2279
NL0009767532,2002,1.0866,0.4799,-0.0354
NL0009767532,2003,0.7386,0.5478,0.1857
NL0009767532,2004,0.402,0.5815,0.1827
NL0009767532,2005,0.4168,0.4649,0.1395
NL0009767532,2006,0.3891,0.4472,0.3504
NL0009767532,2007,0.4532,0.4457,0.1472
NL0009767532,2008,0.798,0.4633,0.2145
NL0009767532,2009,0.5402,0.4162,0.0034
NL0009767532,2010,0.4668,0.3331,0.1418
NL0009767532,2011,0.7362,0.2231,0.1355
NL0009767532,2012,0.7811,0.2083,0.3759
NL0009767532,2013,0.729,0.2244,-0.0379
NL0009767532,2014,0.8199,0.224,0.0826
NL0009767532,2015,0.5747,0.2356,0.1861
NL0009767532,2016,0.5752,0.2491,0.0068
NL0009767532,2017,0.5002,0.1916,-0.0447
NL0009767532,2018,0.6758,0.1752,0.0818
NL0009767532,2019,0.4543,0.3301,0.0976
NL0009822014,1997,0.1027,0.8883,0.1976
NL0009822014,1998,0.0662,1.0358,0.8248
NL0009822014,1999,0.0475,0.6936,-0.079
NL0009822014,2010,0.0035,-5.2727,-0.3333
NL0009901610,2016,1.5541,0.3699,0.1154
NL0009901610,2017,0.5995,0.394,-0.061
NL0009901610,2018,0.5311,0.2996,0.1462
NL0009901610,2019,0.4886,0.2351,-0.0307
NL0010200358,1990,0.5628,0.4609,0.0623
NL0010200358,1991,0.661,0.5247,0.3575
NL0010200358,1992,0.7606,0.4601,0.0799
NL0010200358,1993,0.5833,0.4281,0.0754
NL0010200358,1994,0.6838,0.411,0.0655
NL0010200358,1995,1.1971,0.3886,0.0207
NL0010200358,1996,0.8426,0.4053,0.0806
NL0010200358,1997,0.8154,0.3961,0.1083
NL0010200358,1998,0.8836,0.407,0.0951
NL0010200358,1999,0.8787,0.4616,0.2315
NL0010200358,2000,0.8296,0.5819,0.1774
NL0010200358,2001,0.9412,0.4776,0.1444
NL0010200358,2002,2.0982,0.3804,0.1246
NL0010200358,2003,1.3665,0.2537,-0.1611
NL0010200358,2004,0.8364,0.1055,-0.0662
NL0010200358,2005,0.3622,0.1441,0.2253
NL0010200358,2006,0.4046,0.2088,0.5285
NL0010200358,2007,0.3985,0.3489,-0.0151
NL0010200358,2008,0.6223,0.3796,0.1955
NL0010200358,2009,0.6406,0.3307,-0.0459
NL0010200358,2010,0.51,0.3259,0.4808
NL0010200358,2011,1.0654,0.2178,-0.1468
NL0010200358,2012,0.8557,0.1588,-0.0209
NL0010200358,2013,0.6128,0.2632,-0.2036
NL0010200358,2014,0.5665,0.2812,-0.0871
NL0010273215,1995,0.1679,0.712,0.6805
NL0010273215,1996,0.2192,0.5642,0.6285
NL0010273215,1997,0.1064,0.5082,0.3633
NL0010273215,1998,0.1399,0.2504,0.4124
NL0010273215,1999,0.04,0.3376,0.8164
NL0010273215,2000,0.0969,0.6361,0.4193
NL0010273215,2001,0.1096,0.0728,0.3987
NL0010273215,2002,0.2956,0.2843,-0.1168
NL0010273215,2003,0.13,0.1709,-0.1486
NL0010273215,2004,0.2436,0.3999,0.1965
NL0010273215,2005,0.2113,0.3693,0.1665
NL0010273215,2006,0.2384,0.4873,0.0568
NL0010273215,2007,0.2154,0.5358,0.0469
NL0010273215,2008,0.3729,0.2563,-0.0345
NL0010273215,2009,0.1768,0.0669,-0.052
NL0010273215,2010,0.2293,0.5436,0.6998
NL0010273215,2011,0.2558,0.5513,0.1821
NL0010273215,2012,0.2042,0.3704,0.0206
NL0010273215,2013,0.2351,0.2026,0.5431
NL0010273215,2014,0.1972,0.2155,0.0704
NL0010273215,2015,0.2409,0.2346,0.0896
NL0010273215,2016,0.2174,0.2173,0.2944
NL0010273215,2017,0.1752,0.2854,0.0579
NL0010273215,2018,0.197,0.319,0.0956
NL0010273215,2019,0.1103,0.2889,0.1148
NL0010273694,2013,0.0427,-1.3667,3.0675
NL0010273694,2014,0.0928,-0.5966,-0.0552
NL0010389508,2000,0.2952,-0.6244,7.558
NL0010389508,2011,0.3764,0.2057,-0.0256
NL0010389508,2014,0.6609,0.6079,0.8539
NL0010389508,2015,0.2878,0.9413,0.0266
NL0010389508,2016,0.4528,0.519,0.0498
NL0010389508,2017,0.2748,0.7299,-0.2221
NL0010389508,2018,0.401,0.5687,-0.104
NL0010389508,2019,0.2352,0.5063,0.0516
NL0010391025,1999,0.5564,-0.1817,-0.0697
NL0010391025,2000,0.5144,-0.203,0.1921
NL0010391025,2002,0.3686,-0.2959,-0.313
NL0010391025,2003,0.1393,-1.2035,-0.2307
NL0010391025,2004,0.2381,-0.3325,1.9751
NL0010391025,2005,0.0902,-0.5881,-0.0854
NL0010391025,2006,0.1486,-0.2941,1.2864
NL0010391025,2016,0.2778,-0.3855,1.1982
NL0010391025,2017,0.0319,1.5224,0.2363
NL0010391025,2018,0.0572,1.7866,0.1451
NL0010391025,2019,0.0772,0.9405,0.1122
NL0010395208,1997,0.3926,0.6889,0.1331
NL0010395208,1998,0.3052,0.5975,0.1453
NL0010395208,1999,0.4393,0.5562,0.1335
NL0010395208,2000,0.3021,0.491,0.6611
NL0010395208,2001,0.54,0.5629,0.1814
NL0010395208,2002,1.1803,0.4932,0.006
NL0010395208,2003,0.6739,0.6431,-0.1524
NL0010395208,2004,0.788,0.5007,0.0328
NL0010395208,2005,0.5042,0.3633,-0.0124
NL0010395208,2006,0.4068,0.2585,0.0094
NL0010395208,2007,0.4542,0.3687,0.1161
NL0010395208,2008,0.781,0.418,0.1043
NL0010395208,2009,0.5254,0.3734,-0.0255
NL0010395208,2010,0.4076,0.3984,0.114
NL0010395208,2011,0.4976,0.3747,0.0793
NL0010395208,2012,0.4353,0.3696,0.1052
NL0010395208,2013,0.3723,0.3034,-0.0718
NL0010545679,1998,0.0667,0.6239,1.7209
NL0010545679,1999,0.1221,0.1372,-0.1306
NL0010545679,2000,0.1815,0.0877,0.752
NL0010545679,2001,0.6124,0.1377,0.0255
NL0010545679,2005,0.2761,0.5634,0.4942
NL0010545679,2006,0.4221,0.2231,3.1578
NL0010556726,1991,1.027,0.4815,0.5128
NL0010556726,1993,1.0181,0.5742,0.1436
NL0010556726,1994,0.8932,0.5547,-0.0108
NL0010556726,1995,0.9726,0.2883,-0.1774
NL0010558797,2013,0.2118,0.5106,-0.0123
NL0010558797,2014,0.3234,0.3393,0.0517
NL0010558797,2015,0.2774,0.5786,-0.1793
NL0010558797,2016,0.4356,0.4063,-0.0374
NL0010558797,2017,0.2468,0.674,-0.1376
NL0010558797,2018,0.2743,1.0688,0.0705
NL0010558797,2019,0.4157,0.6573,0.3224
NL0010583399,1990,0.4796,0.4431,0.0616
NL0010583399,1991,0.4942,0.4448,0.0605
NL0010583399,1992,0.4334,0.4799,0.1632
NL0010583399,1993,0.2739,0.5688,0.0792
NL0010583399,1994,0.3477,0.5169,0.0423
NL0010583399,1995,0.3753,0.4592,0.0871
NL0010583399,1996,0.2758,0.4613,0.0357
NL0010583399,1997,0.261,0.592,0.0747
NL0010583399,1998,0.2102,0.6645,0.1207
NL0010583399,1999,0.168,1.076,0.3722
NL0010583399,2000,0.1641,1.0498,0.1047
NL0010583399,2001,0.3124,0.7805,0.5298
NL0010583399,2002,0.3743,0.7916,0.0262
NL0010583399,2003,0.4914,0.7638,0.1401
NL0010583399,2004,0.4151,0.6066,-0.0539
NL0010583399,2005,0.5425,0.3264,-0.1675
NL0010583399,2006,0.391,0.3511,0.016
NL0010583399,2007,0.6295,0.2852,-0.0752
NL0010583399,2008,1.3055,0.2649,0.0191
NL0010583399,2009,0.8416,0.2711,-0.0452
NL0010583399,2010,0.7015,0.2959,0.3165
NL0010583399,2011,1.2825,0.2814,-0.0768
NL0010583399,2012,0.7619,0.1599,-0.0844
NL0010583399,2013,0.4507,0.277,-0.5337
NL0010583399,2014,0.5909,0.2956,0.0299
NL0010583399,2015,0.3616,0.3918,0.026
NL0010583399,2016,0.3196,0.4359,0.0322
NL0010583399,2017,0.2993,0.4243,-0.0116
NL0010583399,2018,0.3551,0.3245,0.1672
NL0010583399,2019,0.3192,0.4536,0.1455
NL0010627865,1992,0.119,0.3676,1.2293
NL0010627865,1998,0.2582,0.2845,-0.0141
NL0010627865,1999,0.0982,0.776,2.6493
NL0010627865,2000,0.106,0.6277,0.028
NL0010627865,2001,0.23,0.2826,0.2997
NL0010627865,2002,0.2315,0.5455,0.0084
NL0010627865,2003,0.2136,0.5122,0.4675
NL0010627865,2004,0.2454,0.5425,0.1599
NL0010627865,2005,0.2321,0.5034,0.363
NL0010627865,2006,0.2637,0.4234,0.318
NL0010627865,2007,0.3612,0.3174,0.0385
NL0010627865,2008,0.9648,0.2319,0.0213
NL0010627865,2009,0.9357,0.2673,0.013
NL0010627865,2012,0.5547,-0.0655,-0.761
NL0010627865,2013,0.9039,1.2405,3.0675
NL0010627865,2014,0.3198,1.2656,4.0177
NL0010627865,2015,0.5055,1.076,0.0068
NL0010627865,2016,0.5458,0.8712,0.1187
NL0010627865,2017,0.542,0.8461,-0.0269
NL0010627865,2018,0.713,0.4875,-0.0185
NL0010627865,2019,0.5572,0.3971,0.552
NL0010661864,2008,0.3992,-1.4241,-0.5592
NL0010661864,2009,0.486,0.0263,2.244
NL0010661864,2010,0.625,-0.0139,2.7786
NL0010661864,2011,0.9397,0.1567,0.6219
NL0010661864,2012,0.8285,0.1732,0.2527
NL0010661864,2013,0.8033,0.205,0.8211
NL0010661864,2014,0.8351,0.2113,0.1621
NL0010661864,2015,1.1712,0.2584,0.9636
NL0010661864,2016,1.1885,0.216,0.4053
NL0010661864,2017,1.7664,0.2643,-0.4788
NL0010661864,2018,1.4538,0.0577,-0.2105
NL0010661864,2019,1.2245,0.0673,-0.0195
NL0010696704,1995,1.723,0.038,-0.2992
NL0010696704,1996,1.4259,-0.0122,0.0631
NL0010696704,1997,2.4876,0.0027,-0.0289
NL0010696704,1998,3.0965,0.1983,-0.0915
NL0010696704,1999,1.7566,0.0162,-0.0741
NL0010696704,2000,2.4162,0.0386,-0.5048
NL0010696704,2001,2.8914,-0.037,-0.1836
NL0010696704,2002,2.6013,0.001,-0.2388
NL0010696704,2003,2.0835,-0.0066,-0.2074
NL0010696704,2004,2.1787,0.0042,-0.2007
NL0010696704,2005,1.4354,0.0041,-0.0364
NL0010696704,2016,0.9168,-0.096,0.2373
NL0010696704,2017,0.2364,0.3263,-0.077
NL0010696704,2018,0.4586,0.081,-0.4065
NL0010773842,2014,2.5987,0.0506,0.1359
NL0010773842,2015,2.0281,0.1089,-0.0203
NL0010773842,2016,2.3796,0.078,0.0395
NL0010773842,2017,1.9843,0.1149,0.344
NL0010773842,2018,2.0666,0.1046,-0.0134
NL0010773842,2019,2.9877,0.0737,0.1097
NL0010776944,1997,0.1562,0.3732,1.3348
NL0010776944,1998,0.1968,0.3515,0.2693
NL0010776944,1999,0.4271,0.224,-0.0183
NL0010776944,2000,0.8962,0.0777,-0.0137
NL0010776944,2001,0.914,0.11,0.0677
NL0010776944,2002,1.0582,-0.02,-0.1509
NL0010776944,2003,0.6831,0.1157,0.1086
NL0010776944,2004,0.3886,0.2218,0.1159
NL0010776944,2005,0.2485,0.2931,0.2659
NL0010776944,2006,0.1896,0.3654,0.1745
NL0010776944,2007,0.3546,0.4307,0.1007
NL0010776944,2008,0.8136,0.3996,0.1852
NL0010776944,2009,0.3233,0.3106,0.0813
NL0010776944,2010,0.2866,0.2428,0.156
NL0010776944,2011,0.4328,0.3055,0.3304
NL0010776944,2012,0.2895,0.3,0.0705
NL0010776944,2013,0.2508,0.2981,0.0479
NL0010776944,2014,0.4735,0.2839,0.1176
NL0010776944,2015,0.4014,0.2004,-0.0282
NL0010776944,2016,0.365,0.1324,-0.1661
NL0010776944,2017,0.3369,0.1093,-0.0565
NL0010776944,2018,0.4866,0.1631,0.038
NL0010776944,2019,0.5818,0.2438,0.1127
NL0010801007,2014,0.4155,0.1719,0.0342
NL0010801007,2015,0.3936,0.1804,0.2797
NL0010801007,2016,0.3624,0.1974,0.0348
NL0010801007,2017,0.2809,0.2129,0.1185
NL0010801007,2018,0.2808,0.2446,0.1694
NL0010801007,2019,0.2222,0.2791,0.1296
NL0010832176,2014,0.4241,-0.2416,1.3392
NL0010832176,2015,0.2116,-0.4914,-0.2145
NL0010832176,2016,0.1975,-0.366,1.3013
NL0010832176,2017,0.2041,-0.078,2.5067
NL0010832176,2018,0.1759,-0.1646,0.5596
NL0010832176,2019,0.1713,-0.1791,1.4779
NL0010886891,1990,1.0684,0.2613,0.0205
NL0010886891,1991,0.8439,0.2446,-0.1574
NL0010886891,1992,0.9797,0.3526,-0.0867
NL0010886891,1993,0.6618,0.314,-0.0027
NL0010886891,1994,0.6959,0.3016,-0.0084
NL0010886891,1995,0.6269,0.3,0.0619
NL0010886891,1996,0.3747,0.3967,0.088
NL0010886891,1997,0.2613,0.4198,0.1045
NL0010886891,1998,0.2769,0.7708,0.4208
NL0010886891,1999,0.3736,0.639,0.0842
NL0010886891,2000,0.619,0.3779,0.0973
NL0010886891,2001,0.4524,0.4852,-0.134
NL0010886891,2002,0.9053,0.3477,-0.0201
NL0010886891,2003,0.6133,0.3023,0.0237
NL0010886891,2004,0.5041,0.3058,0.0449
NL0010886891,2005,0.4036,0.3829,0.3568
NL0010886891,2006,0.2723,0.4048,0.2103
NL0010886891,2007,0.2702,0.5391,0.2026
NL0010886891,2008,0.4224,0.6237,0.3045
NL0010886891,2009,0.336,0.5689,0.0453
NL0010886891,2010,0.328,0.3709,0.1846
NL0010886891,2011,0.5297,0.3504,0.2202
NL0010886891,2012,0.3601,-0.0516,0.0533
NL0010886891,2013,0.3438,-0.774,-0.1644
NL0010886891,2014,0.5822,-0.6367,-0.2478
NL0010937058,2015,0.3634,0.2603,0.0673
NL0010937058,2016,0.5468,0.1976,0.4275
NL0010937058,2017,0.5452,0.2576,-0.0495
NL0010937058,2018,0.5959,0.2573,0.0158
NL0010937058,2019,0.5496,0.284,0.2431
NL0010937066,2015,0.1213,0.7119,0.0671
NL0010937066,2016,0.1892,0.6395,0.0484
NL0010937066,2017,0.2035,0.6446,0.101
NL0010937066,2018,0.2439,0.5796,-0.0235
NL0010937066,2019,0.166,1.2843,0.5104
NL0010998878,2015,0.6227,0.1207,-0.0024
NL0010998878,2016,0.8503,0.0961,0.0121
NL0010998878,2017,0.9383,0.0781,0.4092
NL0010998878,2018,1.1875,0.104,0.0134
NL0010998878,2019,1.3241,0.0973,0.0599
NL0011279492,2015,0.1151,0.6868,0.3832
NL0011279492,2016,0.1738,0.4866,0.2587
NL0011279492,2017,0.2719,0.2665,0.0231
NL0011279492,2018,0.2619,0.6281,0.1452
NL0011279492,2019,0.3301,0.2921,-0.0034
